program_id,sample_id,run_id,iterations_count,engine_overhead_time_ns,execution_loop_time_ns,total_time_ns,mem_allocs_count,mem_allocs_bytes
77,1,11,7215,60790,161317,222107,47,85552
77,1,12,6225,58415,138541,196956,47,85516
77,1,13,6415,59715,140783,200498,47,85507
77,1,14,7437,56389,152610,208999,47,85534
77,1,15,7417,52086,147687,199773,47,85541
77,1,16,6976,49266,123851,173117,47,85520
77,1,17,7470,49632,145884,195516,47,85541
77,1,18,6976,53612,145612,199224,47,85513
77,1,19,7627,56295,140846,197141,47,85534
77,1,20,9090,58814,129843,188657,47,85501
77,1,21,8318,49690,150823,200513,47,85521
77,1,22,4387,68600,171271,239871,47,85533
77,1,23,4870,63297,144168,207465,47,85512
77,1,24,10000,49090,119586,168676,47,85518
77,1,25,9511,48362,134336,182698,47,85532
77,1,26,8797,55407,145656,201063,47,85507
77,1,27,8476,56556,142218,198774,47,85503
77,1,28,9711,57090,138110,195200,47,85522
77,1,29,6968,59700,140305,200005,47,85506
77,1,30,6990,49170,122587,171757,47,85510
77,1,31,5464,56909,162126,219035,47,85508
77,1,32,6601,60377,592620,652997,47,85510
77,1,33,5379,65843,165255,231098,47,85501
77,1,34,5932,61241,159000,220241,47,85520
77,1,35,5948,58156,228665,286821,47,85532
77,1,36,5920,51425,127390,178815,47,85530
77,1,37,7874,47454,144162,191616,47,85517
77,1,38,5956,55423,141728,197151,47,85524
77,1,39,7414,54086,145813,199899,47,85536
77,1,40,10000,52266,132511,184777,47,85516
77,1,41,5918,66407,158225,224632,47,85540
77,1,42,4928,61377,165834,227211,47,85514
77,1,43,9523,50803,169239,220042,47,85527
77,1,44,5419,61458,156349,217807,47,85504
77,1,45,6547,75038,154840,229878,47,85500
77,1,46,8811,56187,141627,197814,47,85512
77,1,47,10000,56821,125831,182652,47,85524
77,1,48,7694,48774,120982,169756,47,85524
77,1,49,7228,47279,143058,190337,47,85528
77,1,50,5688,61401,154297,215698,47,85541
78,1,1,10000,36988,65200,102188,45,59452
78,1,2,12622,31504,65841,97345,45,59457
78,1,3,12729,32325,65746,98071,45,59455
78,1,4,12807,32027,64662,96689,45,59453
78,1,5,10000,36311,74993,111304,45,59452
78,1,6,10000,36446,70638,107084,45,59451
78,1,7,12447,30996,78968,109964,45,59460
78,1,8,10000,36725,72732,109457,45,59452
78,1,9,10000,39402,78061,117463,45,59453
78,1,10,12055,35564,66892,102456,45,59468
78,1,11,10000,32128,69511,101639,45,59451
78,1,12,10470,37003,80013,117016,45,59440
78,1,13,10000,37966,75312,113278,45,59450
78,1,14,10000,36280,75528,111808,45,59451
78,1,15,10000,37536,71881,109417,45,59451
78,1,16,10000,37378,68324,105702,45,59452
78,1,17,10000,34579,79794,114373,45,59452
78,1,18,10000,38061,70303,108364,45,59451
78,1,19,10000,36650,85405,122055,45,59452
78,1,20,10000,38092,73276,111368,45,59452
78,1,21,10000,40630,68599,109229,45,59453
78,1,22,10000,33608,66477,100085,45,59451
78,1,23,11121,35734,79117,114851,45,59428
78,1,24,10000,35961,65191,101152,45,59452
78,1,25,12357,32223,65721,97944,45,59462
78,1,26,12442,31453,67249,98702,45,59462
78,1,27,12904,31672,63438,95110,45,59450
78,1,28,10000,40071,83795,123866,45,59452
78,1,29,10000,35576,72518,108094,45,59452
78,1,30,10000,36459,72473,108932,45,59452
78,1,31,10000,38117,73800,111917,45,59451
78,1,32,10000,42007,81133,123140,45,59454
78,1,33,10000,41624,74114,115738,45,59451
78,1,34,10000,36337,75436,111773,45,59453
78,1,35,10000,35950,72115,108065,45,59451
78,1,36,10980,37216,79448,116664,45,59430
78,1,37,10659,36038,78121,114159,45,59437
78,1,38,10000,37562,71657,109219,45,59452
78,1,39,10000,38883,75957,114840,45,59453
78,1,40,10000,35880,72173,108053,45,59452
78,1,41,10000,35322,74182,109504,45,59453
78,1,42,8840,36392,85034,121426,45,59442
78,1,43,10119,39353,77222,116575,45,59449
78,1,44,10000,36659,72736,109395,45,59453
78,1,45,10000,36213,72243,108456,45,59451
78,1,46,10000,37118,74468,111586,45,59452
78,1,47,10000,36644,71641,108285,45,59452
78,1,48,10000,37970,73520,111490,45,59453
78,1,49,10000,37565,75337,112902,45,59452
78,1,50,10000,35521,78775,114296,45,59453
79,1,1,8500,46836,90581,137417,44,47692
79,1,2,9530,44186,78325,122511,44,47727
79,1,3,10000,47627,104517,152144,44,47717
79,1,4,7530,57211,122070,179281,44,47722
79,1,5,8502,50126,95896,146022,44,47699
79,1,6,7660,49978,94197,144175,44,47718
79,1,7,7713,48171,97003,145174,44,47719
79,1,8,10000,48451,90598,139049,44,47717
79,1,9,10000,51722,101045,152767,44,47708
79,1,10,9892,58437,94335,152772,44,47721
79,1,11,10000,48350,82584,130934,44,47716
79,1,12,10000,41917,93283,135200,44,47720
79,1,13,10000,48326,99656,147982,44,47718
79,1,14,9902,52051,84992,137043,44,47718
79,1,15,10000,44083,81212,125295,44,47718
79,1,16,10000,43221,89858,133079,44,47711
79,1,17,10000,48102,86266,134368,44,47717
79,1,18,10000,41373,88720,130093,44,47709
79,1,19,10000,48565,94949,143514,44,47712
79,1,20,9099,47807,95450,143257,44,47708
79,1,21,10000,48985,87041,136026,44,47713
79,1,22,7693,47745,94808,142553,44,47724
79,1,23,10000,49071,87184,136255,44,47718
79,1,24,10000,42803,89315,132118,44,47709
79,1,25,7214,50558,119019,169577,44,47734
79,1,26,7484,57000,100257,157257,44,47722
79,1,27,10000,49876,90919,140795,44,47709
79,1,28,10000,47633,90283,137916,44,47707
79,1,29,8163,51222,92209,143431,44,47703
79,1,30,10000,46661,90154,136815,44,47717
79,1,31,9872,49311,96123,145434,44,47721
79,1,32,10000,47476,95818,143294,44,47716
79,1,33,8823,48685,82623,131308,44,47704
79,1,34,9399,41962,94578,136540,44,47731
79,1,35,10000,49950,81817,131767,44,47709
79,1,36,10000,45104,97996,143100,44,47716
79,1,37,10000,48599,80829,129428,44,47712
79,1,38,10000,41845,83459,125304,44,47718
79,1,39,7718,50410,110296,160706,44,47722
79,1,40,7988,50694,98983,149677,44,47706
79,1,41,10000,46352,76050,122402,44,47715
79,1,42,9558,42681,101494,144175,44,47723
79,1,43,10000,46904,77829,124733,44,47713
79,1,44,10000,41901,82468,124369,44,47713
79,1,45,10000,41832,88872,130704,44,47712
79,1,46,10000,42806,99615,142421,44,47716
79,1,47,10000,55863,88891,144754,44,47720
79,1,48,7387,46174,90110,136284,44,47731
79,1,49,9441,43561,86199,129760,44,47732
79,1,50,8240,50121,97501,147622,44,47702
80,1,1,7881,44245,131354,175599,47,87696
80,1,2,7950,45721,128736,174457,47,87690
80,1,3,5371,45193,145701,190894,47,87678
80,1,4,10000,45203,131241,176444,47,87687
80,1,5,8233,45514,145499,191013,47,87681
80,1,6,5696,47271,138209,185480,47,87709
80,1,7,6980,46101,139399,185500,47,87684
80,1,8,5842,45519,134678,180197,47,87702
80,1,9,7107,45471,131512,176983,47,87682
80,1,10,10000,45311,132284,177595,47,87687
80,1,11,10000,44270,126597,170867,47,87684
80,1,12,7448,46404,137142,183546,47,87709
80,1,13,6777,44387,148305,192692,47,87694
80,1,14,7730,46775,133445,180220,47,87696
80,1,15,7804,37625,122022,159647,47,87692
80,1,16,4809,54223,163099,217322,47,87699
80,1,17,6994,53666,128157,181823,47,87685
80,1,18,10000,39718,129850,169568,47,87691
80,1,19,8773,45770,131596,177366,47,87683
80,1,20,7220,44805,113667,158472,47,87721
80,1,21,10000,37961,127802,165763,47,87691
80,1,22,10000,47332,110651,157983,47,87696
80,1,23,10000,41344,134111,175455,47,87689
80,1,24,6337,45189,141528,186717,47,87685
80,1,25,5803,46853,141872,188725,47,87708
80,1,26,5947,49255,143115,192370,47,87697
80,1,27,5937,47798,145001,192799,47,87699
80,1,28,6463,46144,140045,186189,47,87673
80,1,29,6784,45898,140071,185969,47,87700
80,1,30,7694,45507,134560,180067,47,87694
80,1,31,6079,44558,131028,175586,47,87691
80,1,32,7953,44932,131005,175937,47,87691
80,1,33,7246,39235,147169,186404,47,87717
80,1,34,7438,45551,130419,175970,47,87707
80,1,35,5775,46232,147271,193503,47,87696
80,1,36,8445,38671,121451,160122,47,87669
80,1,37,9550,38649,128014,166663,47,87704
80,1,38,5868,51964,150236,202200,47,87702
80,1,39,6146,49789,145925,195714,47,87687
80,1,40,7706,43906,111879,155785,47,87684
80,1,41,5680,39757,143222,182979,47,87716
80,1,42,5816,45003,137279,182282,47,87710
80,1,43,6996,44628,126675,171303,47,87682
80,1,44,7482,39124,142668,181792,47,87702
80,1,45,10000,44763,131239,176002,47,87692
80,1,46,8772,44549,130137,174686,47,87683
80,1,47,6178,45735,136388,182123,47,87691
80,1,48,7696,45219,122333,167552,47,87693
80,1,49,7930,41469,142527,183996,47,87690
80,1,50,5689,45337,140414,185751,47,87711
81,1,1,10000,38009,120412,158421,52,108780
81,1,2,7449,38705,149730,188435,52,108797
81,1,3,5828,40070,159990,200060,52,108832
81,1,4,7050,45568,144553,190121,52,108793
81,1,5,7654,35715,130950,166665,52,108794
81,1,6,6369,40899,159351,200250,52,108779
81,1,7,5936,42236,134126,176362,52,108814
81,1,8,7017,37494,153400,190894,52,108812
81,1,9,7046,48661,170725,219386,52,108814
81,1,10,6106,42895,160858,203753,52,108823
81,1,11,6254,41136,151924,193060,52,108801
81,1,12,5833,40895,137614,178509,52,108837
81,1,13,10000,35563,138730,174293,52,108775
81,1,14,5685,41931,150264,192195,52,108820
81,1,15,7435,41033,148993,190026,52,108798
81,1,16,5763,41595,158276,199871,52,108810
81,1,17,7651,40265,149615,189880,52,108790
81,1,18,6952,35931,166860,202791,52,108793
81,1,19,5950,45169,147381,192550,52,108791
81,1,20,5804,35693,138657,174350,52,108815
81,1,21,5821,41067,156526,197593,52,108829
81,1,22,7952,41047,143968,185015,52,108785
81,1,23,5812,40617,168177,208794,52,108816
81,1,24,5793,39181,154051,193232,52,108814
81,1,25,10000,41022,134120,175142,52,108774
81,1,26,5677,35706,148912,184618,52,108820
81,1,27,8234,40818,150586,191404,52,108787
81,1,28,7459,42370,148006,190376,52,108809
81,1,29,5786,40714,149631,190345,52,108827
81,1,30,5943,37037,161747,198784,52,108821
81,1,31,5664,45259,687244,732503,52,108826
81,1,32,8178,43096,142610,185706,52,108780
81,1,33,5055,45804,154137,199941,52,108763
81,1,34,5952,34633,182931,217564,52,108791
81,1,35,9151,35352,145896,181248,52,108779
81,1,36,5924,39696,152648,192344,52,108784
81,1,37,5934,39399,152021,191420,52,108801
81,1,38,8233,38644,151913,190557,52,108774
81,1,39,5937,39643,165182,204825,52,108807
81,1,40,5902,40912,161974,202886,52,108799
81,1,41,6874,39809,152060,191869,52,108771
81,1,42,4209,43404,209262,252666,52,108793
81,1,43,8515,45860,227908,273768,52,108786
81,1,44,7568,45701,169394,215095,52,108819
81,1,45,4735,45655,175144,220799,52,108824
81,1,46,7448,41337,146528,187865,52,108823
81,1,47,6783,41560,145873,187433,52,108798
81,1,48,7971,37327,126501,163828,52,108806
81,1,49,7898,34987,134686,169673,52,108784
81,1,50,8212,38366,184302,222668,52,108818
82,1,1,9826,41167,92582,133749,45,67972
82,1,2,10000,41899,85053,126952,45,67958
82,1,3,10000,41663,79564,121227,45,67959
82,1,4,10000,36965,84721,121686,45,67965
82,1,5,8768,40691,93892,134583,45,67953
82,1,6,9904,42023,81358,123381,45,67966
82,1,7,10000,36089,78771,114860,45,67956
82,1,8,10000,40814,90230,131044,45,67964
82,1,9,8552,41849,87063,128912,45,67942
82,1,10,7900,44498,94394,138892,45,67957
82,1,11,9056,40630,84999,125629,45,67949
82,1,12,8850,36056,84688,120744,45,67951
82,1,13,10000,42115,91556,133671,45,67963
82,1,14,7393,42153,96222,138375,45,67975
82,1,15,10000,42766,88352,131118,45,67971
82,1,16,10000,43149,86894,130043,45,67964
82,1,17,8359,44256,93371,137627,45,67952
82,1,18,10000,35599,78547,114146,45,67954
82,1,19,9273,41251,97066,138317,45,67990
82,1,20,9145,42519,89529,132048,45,67944
82,1,21,7456,46565,109200,155765,45,67983
82,1,22,10000,48903,92059,140962,45,67968
82,1,23,8986,41482,93505,134987,45,67950
82,1,24,10000,41108,87337,128445,45,67961
82,1,25,8864,42325,93449,135774,45,67951
82,1,26,7684,41986,93360,135346,45,67968
82,1,27,10000,35588,75814,111402,45,67961
82,1,28,10000,41758,90022,131780,45,67955
82,1,29,10000,41393,104062,145455,45,67963
82,1,30,9175,35241,87643,122884,45,67942
82,1,31,10000,43704,91978,135682,45,67967
82,1,32,10000,36307,80245,116552,45,67966
82,1,33,9090,42054,95015,137069,45,67944
82,1,34,6973,59463,104618,164081,45,67954
82,1,35,7945,47389,98106,145495,45,67966
82,1,36,8958,43984,92273,136257,45,67951
82,1,37,10000,41840,86237,128077,45,67964
82,1,38,9396,41648,77837,119485,45,67978
82,1,39,10000,36650,77657,114307,45,67976
82,1,40,10000,36395,89022,125417,45,67955
82,1,41,9157,41535,117776,159311,45,67957
82,1,42,9396,45289,80727,126016,45,67983
82,1,43,10000,36103,79215,115318,45,67960
82,1,44,10000,37191,89100,126291,45,67954
82,1,45,8794,42002,96236,138238,45,67954
82,1,46,10000,35128,78285,113413,45,67959
82,1,47,10000,41464,87567,129031,45,67964
82,1,48,7675,43119,113016,156135,45,67964
82,1,49,8226,42446,86041,128487,45,67942
82,1,50,10000,42035,90216,132251,45,67958
83,1,1,4854,32323,198375,230698,44,49543
83,1,2,7878,32802,187476,220278,44,49552
83,1,3,5540,29085,198167,227252,44,49529
83,1,4,5148,28706,210257,238963,44,49545
83,1,5,7390,29752,185252,215004,44,49563
83,1,6,5906,28498,198239,226737,44,49560
83,1,7,5790,28432,196815,225247,44,49567
83,1,8,5821,29152,202512,231664,44,49558
83,1,9,7585,29201,197696,226897,44,49556
83,1,10,5361,29415,188077,217492,44,49539
83,1,11,5299,28420,205342,233762,44,49540
83,1,12,6702,29221,208293,237514,44,49550
83,1,13,5906,34319,233404,267723,44,49565
83,1,14,5386,34247,189101,223348,44,49539
83,1,15,6976,29075,171772,200847,44,49541
83,1,16,7442,24850,161135,185985,44,49558
83,1,17,5947,25024,185001,210025,44,49551
83,1,18,5160,31506,203285,234791,44,49546
83,1,19,5920,29643,189964,219607,44,49547
83,1,20,6768,25151,171184,196335,44,49547
83,1,21,7225,25026,166056,191082,44,49567
83,1,22,7927,25989,167353,193342,44,49541
83,1,23,5086,27387,199600,226987,44,49539
83,1,24,5962,33165,219905,253070,44,49551
83,1,25,5895,31894,198367,230261,44,49557
83,1,26,5908,29469,194434,223903,44,49557
83,1,27,5931,29300,194583,223883,44,49554
83,1,28,5911,29226,200695,229921,44,49559
83,1,29,5794,28759,196265,225024,44,49566
83,1,30,6667,26818,172391,199209,44,49547
83,1,31,8466,24927,165127,190054,44,49527
83,1,32,5913,25660,174170,199830,44,49550
83,1,33,6224,25376,194566,219942,44,49542
83,1,34,5910,29846,193909,223755,44,49547
83,1,35,5794,29267,201243,230510,44,49556
83,1,36,4546,34635,212647,247282,44,49543
83,1,37,5811,31706,203527,235233,44,49557
83,1,38,5331,28804,194164,222968,44,49532
83,1,39,5907,30092,189502,219594,44,49559
83,1,40,5367,29576,197740,227316,44,49544
83,1,41,6049,28241,188805,217046,44,49552
83,1,42,4496,29131,198578,227709,44,49552
83,1,43,6998,29620,191316,220936,44,49537
83,1,44,5910,28959,202512,231471,44,49555
83,1,45,5781,28855,183492,212347,44,49559
83,1,46,5797,26399,187673,214072,44,49568
83,1,47,5791,31192,202705,233897,44,49561
83,1,48,5980,25976,184837,210813,44,49548
83,1,49,5667,28121,205240,233361,44,49558
83,1,50,5900,28881,192183,221064,44,49554
84,1,1,19696,15732,37700,53432,44,58985
84,1,2,21026,15189,45507,60696,44,58967
84,1,3,20983,16806,42269,59075,44,58967
84,1,4,23838,16293,33008,49301,44,58998
84,1,5,19636,15753,53802,69555,44,58987
84,1,6,17836,20653,53645,74298,44,58949
84,1,7,19143,17189,43512,60701,44,58992
84,1,8,22155,16960,34084,51044,44,58954
84,1,9,23869,14300,35831,50131,44,58998
84,1,10,20745,16478,46150,62628,44,58971
84,1,11,21597,16522,47433,63955,44,58961
84,1,12,19743,18140,44633,62773,44,58983
84,1,13,19585,17949,46674,64623,44,58986
84,1,14,17731,20164,46616,66780,44,58951
84,1,15,19830,17779,43603,61382,44,58982
84,1,16,24226,13817,36299,50116,44,58994
84,1,17,23611,14990,36272,51262,44,59000
84,1,18,20306,15730,45819,61549,44,58976
84,1,19,19300,18117,42704,60821,44,58990
84,1,20,20102,17069,44651,61720,44,58979
84,1,21,19800,17648,45865,63513,44,58983
84,1,22,19860,18979,40885,59864,44,58982
84,1,23,22014,15947,44924,60871,44,58956
84,1,24,18318,20879,44711,65590,44,58942
84,1,25,19922,16657,42374,59031,44,58981
84,1,26,19767,16868,45279,62147,44,58984
84,1,27,19993,16850,43649,60499,44,58979
84,1,28,20103,16673,42235,58908,44,58979
84,1,29,18344,19543,45502,65045,44,58943
84,1,30,20190,16425,46695,63120,44,58978
84,1,31,18332,19437,48017,67454,44,58943
84,1,32,19148,17747,44315,62062,44,58993
84,1,33,20175,17019,39965,56984,44,58978
84,1,34,22310,14619,43163,57782,44,58953
84,1,35,19027,18660,45180,63840,44,58994
84,1,36,19863,18078,43039,61117,44,58982
84,1,37,18784,17806,41599,59405,44,58997
84,1,38,17436,19671,45128,64799,44,58954
84,1,39,19803,18322,44160,62482,44,58984
84,1,40,20992,16704,40014,56718,44,58969
84,1,41,19770,17347,50024,67371,44,58984
84,1,42,18915,19110,42613,61723,44,58995
84,1,43,18636,18277,41688,59965,44,58959
84,1,44,19761,18771,42606,61377,44,58984
84,1,45,19359,18223,43050,61273,44,58989
84,1,46,22928,14683,36049,50732,44,58947
84,1,47,19887,16853,43785,60638,44,58982
84,1,48,19526,18458,42001,60459,44,58987
84,1,49,24416,14080,40898,54978,44,58990
84,1,50,18453,17953,36774,54727,44,58962
85,1,1,6927,57221,137572,194793,46,67646
85,1,2,5592,59146,137996,197142,46,67648
85,1,3,10000,59294,107852,167146,46,67655
85,1,4,7407,52568,121775,174343,46,67691
85,1,5,5804,56978,121858,178836,46,67688
85,1,6,6369,54497,151185,205682,46,67683
85,1,7,6999,59752,140218,199970,46,67630
85,1,8,6228,59528,138395,197923,46,67675
85,1,9,5793,59813,142187,202000,46,67684
85,1,10,5812,64783,179387,244170,46,67689
85,1,11,5961,68151,178456,246607,46,67686
85,1,12,7425,54394,120523,174917,46,67670
85,1,13,7486,57344,135986,193330,46,67668
85,1,14,7456,51877,122536,174413,46,67688
85,1,15,6592,58283,141606,199889,46,67653
85,1,16,6452,62165,137217,199382,46,67639
85,1,17,9793,60447,133716,194163,46,67663
85,1,18,6435,59942,143942,203884,46,67661
85,1,19,6746,62849,138099,200948,46,67660
85,1,20,5794,64797,146740,211537,46,67682
85,1,21,6236,63175,144777,207952,46,67668
85,1,22,5781,60957,660430,721387,46,67674
85,1,23,4671,78482,158703,237185,46,67686
85,1,24,5527,64456,157098,221554,46,67653
85,1,25,4713,58081,202452,260533,46,67677
85,1,26,7862,57732,132362,190094,46,67653
85,1,27,7905,48457,114436,162893,46,67654
85,1,28,6240,54241,127667,181908,46,67665
85,1,29,7372,49534,128507,178041,46,67675
85,1,30,6122,67188,148481,215669,46,67666
85,1,31,5797,60990,133507,194497,46,67681
85,1,32,5949,59284,156405,215689,46,67649
85,1,33,5857,62823,157498,220321,46,67672
85,1,34,4782,91098,134201,225299,46,67641
85,1,35,5913,66454,190742,257196,46,67696
85,1,36,6285,51355,134424,185779,46,67655
85,1,37,7149,59178,139194,198372,46,67647
85,1,38,5941,60684,144133,204817,46,67686
85,1,39,5222,60092,148329,208421,46,67669
85,1,40,7188,62586,147823,210409,46,67706
85,1,41,7683,60167,167741,227908,46,67701
85,1,42,5940,58819,142678,201497,46,67673
85,1,43,7902,58479,117270,175749,46,67654
85,1,44,8194,51920,123109,175029,46,67641
85,1,45,6403,54588,136717,191305,46,67643
85,1,46,9426,55892,118260,174152,46,67688
85,1,47,10000,51941,128984,180925,46,67646
85,1,48,6594,60766,145066,205832,46,67671
85,1,49,5799,59615,142242,201857,46,67685
85,1,50,5652,67856,164299,232155,46,67704
86,1,1,10029,28830,114340,143170,47,65255
86,1,2,10000,34920,102670,137590,47,65256
86,1,3,8700,35253,91585,126838,47,65232
86,1,4,9961,30550,99571,130121,47,65251
86,1,5,10000,36432,91688,128120,47,65280
86,1,6,10000,30660,97503,128163,47,65256
86,1,7,9967,35308,105930,141238,47,65259
86,1,8,8738,35436,102915,138351,47,65265
86,1,9,9145,35605,127034,162639,47,65237
86,1,10,9843,39072,99821,138893,47,65264
86,1,11,10000,30814,88074,118888,47,65253
86,1,12,10000,34172,98563,132735,47,65270
86,1,13,7664,35219,102533,137752,47,65281
86,1,14,7666,34708,106548,141256,47,65262
86,1,15,9561,33436,87806,121242,47,65289
86,1,16,10000,29944,111139,141083,47,65259
86,1,17,10000,35077,87928,123005,47,65269
86,1,18,10000,30174,89304,119478,47,65260
86,1,19,9854,30043,114850,144893,47,65270
86,1,20,7440,41653,121613,163266,47,65281
86,1,21,10000,36168,89365,125533,47,65267
86,1,22,9146,34225,113179,147404,47,65260
86,1,23,8793,42136,93973,136109,47,65266
86,1,24,9435,31266,106411,137677,47,65268
86,1,25,8156,35206,108414,143620,47,65251
86,1,26,8792,33958,100754,134712,47,65232
86,1,27,10000,36587,99009,135596,47,65249
86,1,28,10000,34652,103782,138434,47,65265
86,1,29,10000,35181,105970,141151,47,65255
86,1,30,8630,38431,88753,127184,47,65241
86,1,31,10000,31953,102449,134402,47,65264
86,1,32,8815,36961,107870,144831,47,65249
86,1,33,10000,36521,103842,140363,47,65267
86,1,34,8455,35702,110908,146610,47,65234
86,1,35,9054,35539,101638,137177,47,65248
86,1,36,9871,32974,117741,150715,47,65265
86,1,37,9457,36092,101864,137956,47,65284
86,1,38,10000,35190,99647,134837,47,65260
86,1,39,8400,34301,103310,137611,47,65260
86,1,40,7890,35037,105299,140336,47,65263
86,1,41,10000,34899,98117,133016,47,65263
86,1,42,8815,30288,89859,120147,47,65265
86,1,43,10000,29996,92473,122469,47,65257
86,1,44,9939,33276,125883,159159,47,65278
86,1,45,10000,32287,96865,129152,47,65274
86,1,46,8646,35013,109848,144861,47,65233
86,1,47,8312,35756,109668,145424,47,65235
86,1,48,10000,34378,86516,120894,47,65260
86,1,49,9492,29341,88318,117659,47,65276
86,1,50,7669,33569,100371,133940,47,65270
87,1,1,20401,21894,38607,60501,43,42757
87,1,2,18972,23949,39780,63729,43,42775
87,1,3,17228,24143,44864,69007,43,42740
87,1,4,18386,24045,38972,63017,43,42726
87,1,5,22047,19439,41049,60488,43,42736
87,1,6,19735,22498,31146,53644,43,42764
87,1,7,22206,18919,38071,56990,43,42735
87,1,8,19393,22832,41528,64360,43,42769
87,1,9,20196,22324,39831,62155,43,42759
87,1,10,21210,23466,28454,51920,43,42746
87,1,11,21301,18476,40763,59239,43,42745
87,1,12,18771,22397,39301,61698,43,42780
87,1,13,21991,22531,31482,54013,43,42738
87,1,14,18376,21225,48390,69615,43,42725
87,1,15,18650,26010,35967,61977,43,42739
87,1,16,21592,22236,29967,52203,43,42741
87,1,17,21826,19212,33274,52486,43,42739
87,1,18,18901,22392,41031,63423,43,42778
87,1,19,22248,18197,35991,54188,43,42734
87,1,20,20198,22004,40152,62156,43,42760
87,1,21,19226,22558,38934,61492,43,42772
87,1,22,18517,22465,40292,62757,43,42742
87,1,23,19131,21990,37495,59485,43,42776
87,1,24,22015,21659,37365,59024,43,42737
87,1,25,19359,21856,39781,61637,43,42770
87,1,26,19131,22519,38043,60562,43,42772
87,1,27,19452,21947,39802,61749,43,42772
87,1,28,19816,20813,41265,62078,43,42764
87,1,29,18844,22380,38103,60483,43,42779
87,1,30,19749,21350,37188,58538,43,42766
87,1,31,19760,23835,38902,62737,43,42767
87,1,32,20037,20852,40601,61453,43,42761
87,1,33,17347,23154,46892,70046,43,42739
87,1,34,17962,24996,41207,66203,43,42728
87,1,35,22230,19879,38258,58137,43,42735
87,1,36,20006,22419,40120,62539,43,42762
87,1,37,22432,19544,31171,50715,43,42734
87,1,38,23042,17964,34656,52620,43,42726
87,1,39,19137,21507,40062,61569,43,42774
87,1,40,19532,22835,37984,60819,43,42768
87,1,41,18934,23179,39912,63091,43,42776
87,1,42,17716,22464,44255,66719,43,42734
87,1,43,21682,24212,27044,51256,43,42742
87,1,44,19399,20230,42909,63139,43,42770
87,1,45,18403,22593,40596,63189,43,42725
87,1,46,19539,22328,36569,58897,43,42768
87,1,47,19504,21094,39374,60468,43,42768
87,1,48,19201,21801,40615,62416,43,42773
87,1,49,19495,21816,35172,56988,43,42767
87,1,50,22994,19218,36411,55629,43,42725
88,1,1,18296,22275,56768,79043,44,52257
88,1,2,14913,25147,53608,78755,44,52310
88,1,3,16180,24043,53570,77613,44,52291
88,1,4,15830,23405,50139,73544,44,52296
88,1,5,16010,23595,51129,74724,44,52289
88,1,6,15639,23072,53498,76570,44,52301
88,1,7,15720,22259,54669,76928,44,52302
88,1,8,15606,23769,50020,73789,44,52301
88,1,9,15627,23514,49153,72667,44,52294
88,1,10,14948,23738,53789,77527,44,52311
88,1,11,17078,19936,54117,74053,44,52274
88,1,12,16035,23236,61194,84430,44,52295
88,1,13,18292,19916,48232,68148,44,52257
88,1,14,16143,23774,51075,74849,44,52286
88,1,15,16185,23060,46270,69330,44,52294
88,1,16,18648,20180,43356,63536,44,52273
88,1,17,16887,20578,53090,73668,44,52278
88,1,18,16261,24236,62110,86346,44,52288
88,1,19,15992,23529,57611,81140,44,52293
88,1,20,13964,27565,50809,78374,44,52269
88,1,21,17846,21899,49029,70928,44,52265
88,1,22,16159,23125,53531,76656,44,52285
88,1,23,16764,22599,40820,63419,44,52279
88,1,24,15508,21008,56153,77161,44,52300
88,1,25,16246,22361,51995,74356,44,52286
88,1,26,16542,23381,52673,76054,44,52284
88,1,27,16564,23580,53499,77079,44,52283
88,1,28,15894,24637,54485,79122,44,52293
88,1,29,15337,24593,51975,76568,44,52303
88,1,30,15506,22102,54929,77031,44,52295
88,1,31,16005,23674,49777,73451,44,52288
88,1,32,16561,23512,51536,75048,44,52286
88,1,33,16875,23205,57450,80655,44,52279
88,1,34,17293,23655,40937,64592,44,52271
88,1,35,16580,22735,51578,74313,44,52285
88,1,36,16178,23147,54039,77186,44,52291
88,1,37,17502,19106,60174,79280,44,52271
88,1,38,15813,26009,43219,69228,44,52293
88,1,39,17032,20019,52957,72976,44,52279
88,1,40,16476,25044,50026,75070,44,52282
88,1,41,16456,23692,51330,75022,44,52281
88,1,42,16364,23674,49918,73592,44,52289
88,1,43,16687,22599,52015,74614,44,52280
88,1,44,18549,19862,43314,63176,44,52271
88,1,45,18250,20945,43554,64499,44,52259
88,1,46,16822,22937,49580,72517,44,52283
88,1,47,17829,21492,45745,67237,44,52268
88,1,48,17137,19427,54298,73725,44,52274
88,1,49,16260,23376,50488,73864,44,52292
88,1,50,15446,22256,55510,77766,44,52300
89,1,1,10000,41216,96384,137600,43,43619
89,1,2,9794,48045,80594,128639,43,43629
89,1,3,10000,50684,94190,144874,43,43626
89,1,4,10000,48399,79821,128220,43,43619
89,1,5,10000,48049,80895,128944,43,43614
89,1,6,10000,48435,92774,141209,43,43618
89,1,7,10000,54339,91815,146154,43,43616
89,1,8,10000,46638,379194,425832,43,43615
89,1,9,8174,54326,87035,141361,43,43609
89,1,10,9482,47737,97809,145546,43,43635
89,1,11,10000,44231,102336,146567,43,43620
89,1,12,10000,47590,72795,120385,43,43614
89,1,13,10000,45512,77103,122615,43,43617
89,1,14,10000,44644,79952,124596,43,43616
89,1,15,9441,45912,86434,132346,43,43626
