program_id,sample_id,total_time_ns,iterations_count,std_dev_time_ns
CALLDATACOPY_15,4,8592,116150,35.27
CALLDATACOPY_15,5,8616,116150,40.76
CALLDATACOPY_15,6,8665,116150,39.36
CALLDATACOPY_15,7,8622,116150,43.18
CALLDATACOPY_15,8,8712,116150,44.35
CALLDATACOPY_15,9,8608,116150,51.09
CALLDATACOPY_15,10,8641,116150,59.22
CALLDATACOPY_35,1,8666,116150,55.15
CALLDATACOPY_35,2,8678,116150,77.62
CALLDATACOPY_35,3,8751,116150,61.29
CALLDATACOPY_35,4,8720,116150,86.61
CALLDATACOPY_35,5,8735,116150,9.4
CALLDATACOPY_35,6,8707,116150,30.9
CALLDATACOPY_35,7,8732,116150,59.99
CALLDATACOPY_35,8,8735,116150,104.46
CALLDATACOPY_35,9,8670,116150,110.61
CALLDATACOPY_35,10,8755,116150,111.16
CALLDATACOPY_20,1,8623,116150,83.06
CALLDATACOPY_20,2,8636,116150,125.0
CALLDATACOPY_20,3,8698,116150,86.84
CALLDATACOPY_20,4,8668,116150,62.67
CALLDATACOPY_20,5,8651,116150,59.46
CALLDATACOPY_20,6,8602,116150,71.54
CALLDATACOPY_20,7,8678,116150,12.02
CALLDATACOPY_20,8,8628,116150,34.69
CALLDATACOPY_20,9,8622,116150,5.04
CALLDATACOPY_20,10,8726,116150,71.28
CALLDATACOPY_0,1,8485,121200,39.98
CALLDATACOPY_0,2,8511,121200,12.36
CALLDATACOPY_0,3,8489,121200,42.75
CALLDATACOPY_0,4,8595,116150,62.31
CALLDATACOPY_0,5,8544,121200,63.72
CALLDATACOPY_0,6,8515,121200,62.48
CALLDATACOPY_0,7,8475,121200,66.02
CALLDATACOPY_0,8,8513,121200,65.9
CALLDATACOPY_0,9,8490,116150,86.48
CALLDATACOPY_0,10,8495,116150,27.29
CALLDATACOPY_50,1,8732,116150,33.51
CALLDATACOPY_50,2,8775,116150,42.12
CALLDATACOPY_50,3,8757,116150,94.86
CALLDATACOPY_50,4,8713,116150,29.21
CALLDATACOPY_50,5,8739,116150,48.72
CALLDATACOPY_50,6,8702,116150,8.16
CALLDATACOPY_50,7,8720,116150,44.39
CALLDATACOPY_50,8,9056,111100,91.05
CALLDATACOPY_50,9,8731,116150,54.45
CALLDATACOPY_50,10,8786,116150,81.49
CALLDATACOPY_30,1,8655,116150,76.06
CALLDATACOPY_30,2,8664,116150,45.22
CALLDATACOPY_30,3,8668,116150,98.33
CALLDATACOPY_30,4,8659,116150,60.72
CALLDATACOPY_30,5,8714,116150,372.98
CALLDATACOPY_30,6,8719,116150,67.84
CALLDATACOPY_30,7,8667,116150,9.37
CALLDATACOPY_30,8,8661,116150,49.24
CALLDATACOPY_30,9,8667,116150,100.43
CALLDATACOPY_30,10,8657,116150,10.6
CODESIZE_40,1,427,2312900,12.22
CODESIZE_40,2,427,2312900,19.22
CODESIZE_40,3,421,2429050,14.69
CODESIZE_40,4,426,2297750,20.41
CODESIZE_40,5,438,2242200,11.29
CODESIZE_40,6,429,2292700,19.38
CODESIZE_40,7,427,2338150,15.11
CODESIZE_40,8,421,2393700,15.32
CODESIZE_40,9,423,2282600,11.78
CODESIZE_40,10,424,2348250,19.83
CODESIZE_45,1,430,2328050,16.64
CODESIZE_45,2,433,2252300,19.75
CODESIZE_45,3,432,2292700,12.95
CODESIZE_45,4,431,2368450,18.09
CODESIZE_45,5,431,2323000,19.52
CODESIZE_45,6,443,2237150,22.77
CODESIZE_45,7,431,2348250,18.24
CODESIZE_45,8,433,2262400,21.27
CODESIZE_45,9,426,2282600,16.36
CODESIZE_45,10,431,2348250,20.11
CODESIZE_5,1,362,2727000,11.39
CODESIZE_5,2,357,2817900,12.93
CODESIZE_5,3,366,2772450,10.38
CODESIZE_5,4,355,2848200,9.03
CODESIZE_5,5,357,2853250,9.32
CODESIZE_5,6,362,2767400,9.24
CODESIZE_5,7,360,2772450,12.93
CODESIZE_5,8,353,2853250,11.94
CODESIZE_5,9,356,2802750,9.73
CODESIZE_5,10,358,2752250,10.82
CODESIZE_10,1,373,2620950,15.1
CODESIZE_10,2,368,2757300,14.38
CODESIZE_10,3,370,2706800,11.08
CODESIZE_10,4,365,2742150,10.6
CODESIZE_10,5,371,2762350,23.37
CODESIZE_10,6,370,2742150,8.7
CODESIZE_10,7,367,2797700,12.68
CODESIZE_10,8,369,2716900,14.09
CODESIZE_10,9,371,2686600,26.36
CODESIZE_10,10,364,2777500,11.45
CODESIZE_25,1,409,2429050,9.06
CODESIZE_25,2,408,2464400,27.75
CODESIZE_25,3,406,2489650,12.68
CODESIZE_25,4,407,2449250,14.23
CODESIZE_25,5,393,2504800,15.15
CODESIZE_25,6,406,2489650,14.47
CODESIZE_25,7,411,2489650,14.98
CODESIZE_25,8,413,2459350,10.52
CODESIZE_25,9,413,2540150,15.5
CODESIZE_25,10,410,2388650,15.49
CODESIZE_15,1,377,2631050,17.06
CODESIZE_15,2,392,2514900,17.96
CODESIZE_15,3,377,2620950,10.86
CODESIZE_15,4,383,2656300,11.46
CODESIZE_15,5,380,2610850,13.62
CODESIZE_15,6,379,2610850,7.24
CODESIZE_15,7,376,2610850,12.23
CODESIZE_15,8,382,2620950,17.61
CODESIZE_15,9,375,2610850,13.94
CODESIZE_15,10,379,2580550,17.02
CODESIZE_35,1,416,2378550,18.47
CODESIZE_35,2,413,2403800,18.54
CODESIZE_35,3,420,2439150,16.9
CODESIZE_35,4,416,2388650,19.66
CODESIZE_35,5,418,2388650,14.12
CODESIZE_35,6,420,2373500,27.89
CODESIZE_35,7,415,2398750,23.44
CODESIZE_35,8,423,2388650,14.76
CODESIZE_35,9,416,2378550,18.66
CODESIZE_35,10,421,2302800,15.39
CODESIZE_20,1,386,2620950,9.06
CODESIZE_20,2,387,2615900,13.46
CODESIZE_20,3,383,2600750,15.77
CODESIZE_20,4,392,2570450,14.16
CODESIZE_20,5,382,2651250,14.07
CODESIZE_20,6,388,2585600,12.69
CODESIZE_20,7,392,2651250,7.11
CODESIZE_20,8,392,2545200,11.22
CODESIZE_20,9,391,2525000,11.64
CODESIZE_20,10,386,2615900,18.88
CODESIZE_0,1,333,3030000,21.03
CODESIZE_0,2,321,3030000,29.62
CODESIZE_0,3,327,2994650,27.48
CODESIZE_0,4,335,2898700,21.06
CODESIZE_0,5,327,3009800,20.1
CODESIZE_0,6,330,2939100,21.17
CODESIZE_0,7,327,3014850,25.98
CODESIZE_0,8,345,2979500,21.44
CODESIZE_0,9,324,3004750,18.96
CODESIZE_0,10,335,2918900,17.44
CODESIZE_50,1,612,1605900,25.24
CODESIZE_50,2,630,1595800,27.34
CODESIZE_50,3,622,1590750,28.3
CODESIZE_50,4,639,1575600,24.46
CODESIZE_50,5,639,1585700,22.27
CODESIZE_50,6,622,1565500,19.26
CODESIZE_50,7,636,1595800,27.48
CODESIZE_50,8,617,1626100,22.98
CODESIZE_50,9,634,1585700,28.87
CODESIZE_50,10,745,1333200,25.73
CODESIZE_30,1,404,2464400,19.35
CODESIZE_30,2,404,2449250,13.94
CODESIZE_30,3,397,2444200,21.87
CODESIZE_30,4,400,2444200,15.73
CODESIZE_30,5,397,2459350,23.59
CODESIZE_30,6,401,2514900,16.75
CODESIZE_30,7,402,2408850,19.25
CODESIZE_30,8,409,2449250,18.65
CODESIZE_30,9,395,2469450,24.14
CODESIZE_30,10,403,2464400,20.4
CODECOPY_40,1,8708,116150,58.78
CODECOPY_40,2,8784,116150,86.49
CODECOPY_40,3,8751,116150,84.18
CODECOPY_40,4,8797,116150,49.43
CODECOPY_40,5,8784,116150,37.47
CODECOPY_40,6,8797,116150,41.6
CODECOPY_40,7,8826,116150,60.39
CODECOPY_40,8,8753,116150,77.07
CODECOPY_40,9,8748,116150,47.36
CODECOPY_40,10,8731,116150,6.64
CODECOPY_45,1,8796,116150,73.74
CODECOPY_45,2,8788,116150,56.72
CODECOPY_45,3,8790,116150,40.29
CODECOPY_45,4,8800,116150,70.65
CODECOPY_45,5,8788,116150,57.92
CODECOPY_45,6,8758,116150,37.49
CODECOPY_45,7,8755,116150,43.44
CODECOPY_45,8,8741,116150,4.99
CODECOPY_45,9,8740,116150,86.13
CODECOPY_45,10,8754,116150,50.82
CODECOPY_5,1,8590,116150,56.0
CODECOPY_5,2,8556,116150,44.27
CODECOPY_5,3,8578,116150,74.74
CODECOPY_5,4,8566,116150,47.82
CODECOPY_5,5,8567,116150,59.72
CODECOPY_5,6,8592,116150,12.51
CODECOPY_5,7,8626,116150,52.29
CODECOPY_5,8,8582,116150,41.21
CODECOPY_5,9,8560,116150,10.2
CODECOPY_5,10,8594,116150,57.38
CODECOPY_10,1,8616,116150,58.56
CODECOPY_10,2,8680,116150,39.51
CODECOPY_10,3,8579,116150,24.62
CODECOPY_10,4,8586,116150,51.72
CODECOPY_10,5,8604,116150,96.46
CODECOPY_10,6,8676,116150,45.74
CODECOPY_10,7,8582,116150,55.59
CODECOPY_10,8,8671,116150,88.58
CODECOPY_10,9,8594,116150,15.28
CODECOPY_10,10,8581,116150,44.87
CODECOPY_25,1,8663,116150,12.4
CODECOPY_25,2,8693,116150,60.25
CODECOPY_25,3,8698,116150,7.93
CODECOPY_25,4,8717,116150,71.52
CODECOPY_25,5,8686,116150,82.52
CODECOPY_25,6,8709,116150,4.01
CODECOPY_25,7,8713,116150,38.5
CODECOPY_25,8,8649,116150,59.58
CODECOPY_25,9,8852,116150,43.55
CODECOPY_25,10,8723,116150,73.39
CODECOPY_15,1,8586,116150,96.41
CODECOPY_15,2,8724,116150,53.13
CODECOPY_15,3,8629,116150,54.22
CODECOPY_15,4,8917,116150,17.81
CODECOPY_15,5,8638,116150,83.69
CODECOPY_15,6,8612,116150,42.04
CODECOPY_15,7,8642,116150,64.0
CODECOPY_15,8,8603,116150,83.02
CODECOPY_15,9,8635,116150,40.63
CODECOPY_15,10,8591,116150,6.41
CODECOPY_35,1,8775,116150,62.8
CODECOPY_35,2,8686,116150,74.41
CODECOPY_35,3,8744,116150,119.12
CODECOPY_35,4,8707,116150,123.53
CODECOPY_35,5,8729,116150,48.12
CODECOPY_35,6,8706,116150,62.42
CODECOPY_35,7,8811,116150,43.27
CODECOPY_35,8,8747,116150,61.76
CODECOPY_35,9,8791,116150,78.82
CODECOPY_35,10,8698,116150,41.12
CODECOPY_20,1,8634,116150,18.52
CODECOPY_20,2,8637,116150,53.93
CODECOPY_20,3,8707,116150,62.19
CODECOPY_20,4,8641,116150,43.32
CODECOPY_20,5,8874,116150,74.33
CODECOPY_20,6,8709,116150,105.86
CODECOPY_20,7,8658,116150,46.37
CODECOPY_20,8,8696,116150,52.24
CODECOPY_20,9,8654,116150,9.19
CODECOPY_20,10,8664,116150,96.07
CODECOPY_0,1,8571,116150,43.86
CODECOPY_0,2,8535,116150,30.55
CODECOPY_0,3,8506,121200,40.7
CODECOPY_0,4,8645,116150,551.59
CODECOPY_0,5,8531,121200,32.76
CODECOPY_0,6,8509,121200,82.74
CODECOPY_0,7,8563,116150,64.86
CODECOPY_0,8,8511,116150,52.55
CODECOPY_0,9,8528,116150,20.68
CODECOPY_0,10,8581,116150,11.39
CODECOPY_50,1,8804,116150,40.45
CODECOPY_50,2,8792,116150,55.78
CODECOPY_50,3,8849,116150,47.43
CODECOPY_50,4,8813,116150,40.08
CODECOPY_50,5,8801,116150,21.84
CODECOPY_50,6,8857,116150,49.07
CODECOPY_50,7,8789,116150,49.15
CODECOPY_50,8,8798,116150,69.7
CODECOPY_50,9,8837,116150,110.24
CODECOPY_50,10,8792,116150,60.57
CODECOPY_30,1,8690,116150,8.16
CODECOPY_30,2,8747,116150,55.96
CODECOPY_30,3,8682,116150,44.84
CODECOPY_30,4,8706,116150,15.81
CODECOPY_30,5,8716,116150,54.83
CODECOPY_30,6,8784,116150,59.52
CODECOPY_30,7,8731,116150,18.1
CODECOPY_30,8,8664,116150,63.63
CODECOPY_30,9,8750,116150,110.58
CODECOPY_30,10,8720,116150,58.55
GASPRICE_40,1,417,2343200,21.75
GASPRICE_40,2,414,2368450,22.65
GASPRICE_40,3,419,2338150,19.95
GASPRICE_40,4,411,2378550,17.34
GASPRICE_40,5,421,2328050,23.08
GASPRICE_40,6,424,2353300,22.41
GASPRICE_40,7,419,2368450,22.96
GASPRICE_40,8,425,2282600,20.55
GASPRICE_40,9,420,2388650,20.47
GASPRICE_40,10,419,2368450,18.5
GASPRICE_45,1,425,2307850,27.59
GASPRICE_45,2,425,2343200,23.51
GASPRICE_45,3,430,2297750,20.97
GASPRICE_45,4,424,2272500,29.2
GASPRICE_45,5,434,2242200,17.57
GASPRICE_45,6,436,2292700,24.51
GASPRICE_45,7,438,2297750,26.38
GASPRICE_45,8,430,2312900,21.51
GASPRICE_45,9,436,2267450,19.81
GASPRICE_45,10,431,2292700,18.01
GASPRICE_5,1,347,2797700,17.8
GASPRICE_5,2,356,2762350,16.0
GASPRICE_5,3,358,2767400,15.82
GASPRICE_5,4,351,2752250,20.85
GASPRICE_5,5,353,2772450,17.84
GASPRICE_5,6,358,2757300,16.63
GASPRICE_5,7,352,2843150,22.51
GASPRICE_5,8,353,2858300,12.51
GASPRICE_5,9,387,2595700,16.54
GASPRICE_5,10,345,2848200,16.25
GASPRICE_10,1,362,2742150,14.53
GASPRICE_10,2,373,2787600,14.63
GASPRICE_10,3,366,2732050,11.65
GASPRICE_10,4,363,2752250,11.36
GASPRICE_10,5,362,2822950,14.89
GASPRICE_10,6,368,2676500,12.57
GASPRICE_10,7,366,2782550,11.45
GASPRICE_10,8,359,2732050,16.89
GASPRICE_10,9,362,2716900,18.24
GASPRICE_10,10,374,2681550,15.09
GASPRICE_25,1,408,2469450,18.07
GASPRICE_25,2,406,2454300,16.26
GASPRICE_25,3,410,2449250,18.13
GASPRICE_25,4,404,2424000,17.56
GASPRICE_25,5,400,2444200,21.64
GASPRICE_25,6,413,2439150,15.13
GASPRICE_25,7,412,2504800,14.49
GASPRICE_25,8,401,2489650,15.12
GASPRICE_25,9,418,2383600,12.77
GASPRICE_25,10,405,2509850,22.73
GASPRICE_15,1,378,2560350,17.94
GASPRICE_15,2,371,2631050,13.71
GASPRICE_15,3,378,2656300,11.41
GASPRICE_15,4,386,2626000,7.42
GASPRICE_15,5,380,2600750,14.14
GASPRICE_15,6,375,2666400,17.0
GASPRICE_15,7,375,2701750,11.1
GASPRICE_15,8,378,2701750,13.71
GASPRICE_15,9,375,2701750,8.25
GASPRICE_15,10,373,2656300,14.67
GASPRICE_35,1,415,2489650,23.1
GASPRICE_35,2,409,2388650,21.13
GASPRICE_35,3,417,2474500,19.29
GASPRICE_35,4,407,2403800,25.79
GASPRICE_35,5,401,2408850,18.63
GASPRICE_35,6,407,2408850,23.36
GASPRICE_35,7,409,2383600,25.61
GASPRICE_35,8,412,2449250,20.03
GASPRICE_35,9,406,2358350,27.38
GASPRICE_35,10,416,2353300,19.55
GASPRICE_20,1,383,2575500,15.14
GASPRICE_20,2,399,2484600,13.05
GASPRICE_20,3,394,2545200,13.74
GASPRICE_20,4,387,2636100,12.74
GASPRICE_20,5,392,2530050,12.66
GASPRICE_20,6,384,2550250,16.47
GASPRICE_20,7,389,2570450,12.49
GASPRICE_20,8,380,2651250,12.82
GASPRICE_20,9,383,2580550,11.66
GASPRICE_20,10,383,2514900,14.14
GASPRICE_0,1,330,2913850,22.69
GASPRICE_0,2,323,2929000,26.96
GASPRICE_0,3,326,3065350,26.28
GASPRICE_0,4,335,3075450,20.81
GASPRICE_0,5,326,2929000,22.44
GASPRICE_0,6,329,2913850,21.68
GASPRICE_0,7,326,3009800,27.06
GASPRICE_0,8,326,3191600,27.49
GASPRICE_0,9,323,3065350,20.24
GASPRICE_0,10,326,3075450,25.55
GASPRICE_50,1,445,2338150,21.26
GASPRICE_50,2,451,2272500,18.54
GASPRICE_50,3,441,2292700,31.02
GASPRICE_50,4,426,2282600,21.81
GASPRICE_50,5,434,1706900,29.69
GASPRICE_50,6,431,2297750,22.15
GASPRICE_50,7,437,2267450,29.62
GASPRICE_50,8,447,2328050,28.52
GASPRICE_50,9,463,2252300,18.24
GASPRICE_50,10,436,2393700,32.68
GASPRICE_30,1,405,2525000,22.25
GASPRICE_30,2,403,2499750,13.02
GASPRICE_30,3,408,2418950,16.65
GASPRICE_30,4,406,2454300,20.72
GASPRICE_30,5,414,2459350,22.27
GASPRICE_30,6,410,2403800,24.23
GASPRICE_30,7,399,2545200,18.74
GASPRICE_30,8,409,2413900,19.1
GASPRICE_30,9,410,2484600,22.54
GASPRICE_30,10,398,2398750,22.58
RETURNDATASIZE_40,1,418,2378550,18.09
RETURNDATASIZE_40,2,417,2358350,17.91
RETURNDATASIZE_40,3,418,2393700,13.9
RETURNDATASIZE_40,4,431,2282600,12.8
RETURNDATASIZE_40,5,421,2398750,18.08
RETURNDATASIZE_40,6,416,2348250,21.55
RETURNDATASIZE_40,7,419,2358350,17.46
RETURNDATASIZE_40,8,418,2449250,16.51
RETURNDATASIZE_40,9,422,2368450,15.31
RETURNDATASIZE_40,10,415,2378550,19.76
RETURNDATASIZE_45,1,424,2348250,16.87
RETURNDATASIZE_45,2,425,2368450,15.91
RETURNDATASIZE_45,3,422,2338150,14.06
RETURNDATASIZE_45,4,419,2418950,18.13
RETURNDATASIZE_45,5,423,2333100,15.41
RETURNDATASIZE_45,6,421,2328050,17.55
RETURNDATASIZE_45,7,433,2348250,22.61
RETURNDATASIZE_45,8,420,2257350,18.59
RETURNDATASIZE_45,9,435,2237150,18.87
RETURNDATASIZE_45,10,433,2358350,15.2
RETURNDATASIZE_5,1,351,2833050,12.95
RETURNDATASIZE_5,2,356,2792650,14.43
RETURNDATASIZE_5,3,352,2853250,21.35
RETURNDATASIZE_5,4,358,2762350,14.44
RETURNDATASIZE_5,5,357,2772450,13.74
RETURNDATASIZE_5,6,356,2868400,21.0
RETURNDATASIZE_5,7,352,2787600,17.42
RETURNDATASIZE_5,8,356,2752250,16.27
RETURNDATASIZE_5,9,356,2878500,14.71
RETURNDATASIZE_5,10,356,2883550,14.92
RETURNDATASIZE_10,1,360,2732050,13.97
RETURNDATASIZE_10,2,364,2767400,15.06
RETURNDATASIZE_10,3,366,2711850,10.12
RETURNDATASIZE_10,4,357,2737100,11.79
RETURNDATASIZE_10,5,362,2732050,18.22
RETURNDATASIZE_10,6,363,2727000,12.93
RETURNDATASIZE_10,7,371,2676500,16.39
RETURNDATASIZE_10,8,382,2545200,14.76
RETURNDATASIZE_10,9,362,2838100,22.24
RETURNDATASIZE_10,10,358,2777500,11.46
RETURNDATASIZE_25,1,397,2600750,8.32
RETURNDATASIZE_25,2,384,2595700,14.29
RETURNDATASIZE_25,3,393,2530050,20.07
RETURNDATASIZE_25,4,397,2545200,12.57
RETURNDATASIZE_25,5,392,2530050,12.02
RETURNDATASIZE_25,6,393,2514900,13.24
RETURNDATASIZE_25,7,392,2585600,8.66
RETURNDATASIZE_25,8,392,2535100,15.95
RETURNDATASIZE_25,9,388,2550250,11.64
RETURNDATASIZE_25,10,404,2499750,17.49
RETURNDATASIZE_15,1,381,2570450,9.37
RETURNDATASIZE_15,2,372,2686600,19.01
RETURNDATASIZE_15,3,374,2620950,12.91
RETURNDATASIZE_15,4,375,2651250,11.58
RETURNDATASIZE_15,5,378,2575500,12.06
RETURNDATASIZE_15,6,380,2585600,17.25
RETURNDATASIZE_15,7,374,2666400,9.16
RETURNDATASIZE_15,8,370,2656300,14.73
RETURNDATASIZE_15,9,376,2661350,16.96
RETURNDATASIZE_15,10,370,2620950,19.56
RETURNDATASIZE_35,1,410,2408850,19.09
RETURNDATASIZE_35,2,415,2413900,16.49
RETURNDATASIZE_35,3,410,2474500,12.73
RETURNDATASIZE_35,4,416,2393700,9.22
RETURNDATASIZE_35,5,405,2439150,18.36
RETURNDATASIZE_35,6,409,2408850,17.26
RETURNDATASIZE_35,7,406,2499750,16.94
RETURNDATASIZE_35,8,432,2368450,13.6
RETURNDATASIZE_35,9,411,2519950,12.11
RETURNDATASIZE_35,10,410,2424000,13.97
RETURNDATASIZE_20,1,392,2565400,15.74
RETURNDATASIZE_20,2,381,2525000,12.71
RETURNDATASIZE_20,3,378,2671450,12.44
RETURNDATASIZE_20,4,381,2560350,8.47
RETURNDATASIZE_20,5,385,2585600,14.66
RETURNDATASIZE_20,6,387,2595700,17.58
RETURNDATASIZE_20,7,384,2631050,13.97
RETURNDATASIZE_20,8,394,2484600,9.1
RETURNDATASIZE_20,9,382,2651250,9.58
RETURNDATASIZE_20,10,380,2595700,13.29
RETURNDATASIZE_0,1,341,3095650,26.06
RETURNDATASIZE_0,2,335,3024950,25.01
RETURNDATASIZE_0,3,330,3090600,21.96
RETURNDATASIZE_0,4,327,3060300,25.11
RETURNDATASIZE_0,5,342,2999700,24.35
RETURNDATASIZE_0,6,328,3030000,26.04
RETURNDATASIZE_0,7,318,3060300,22.92
RETURNDATASIZE_0,8,328,3075450,25.46
RETURNDATASIZE_0,9,329,3014850,25.88
RETURNDATASIZE_0,10,329,2989600,24.36
RETURNDATASIZE_50,1,633,1575600,24.97
RETURNDATASIZE_50,2,696,1459450,26.58
RETURNDATASIZE_50,3,608,1656400,26.72
RETURNDATASIZE_50,4,627,1595800,27.05
RETURNDATASIZE_50,5,632,1621050,31.57
RETURNDATASIZE_50,6,629,1419050,24.99
RETURNDATASIZE_50,7,623,1610950,26.55
RETURNDATASIZE_50,8,617,1605900,25.0
RETURNDATASIZE_50,9,633,1570550,30.49
RETURNDATASIZE_50,10,627,1595800,28.1
RETURNDATASIZE_30,1,402,2474500,18.2
RETURNDATASIZE_30,2,407,2489650,22.99
RETURNDATASIZE_30,3,403,2525000,16.09
RETURNDATASIZE_30,4,397,2479550,16.08
RETURNDATASIZE_30,5,401,2474500,17.29
RETURNDATASIZE_30,6,403,2459350,17.19
RETURNDATASIZE_30,7,404,2429050,14.35
RETURNDATASIZE_30,8,400,2540150,14.53
RETURNDATASIZE_30,9,413,2434100,15.46
RETURNDATASIZE_30,10,395,2474500,20.02
RETURNDATACOPY_40,1,31437,35350,172.39
RETURNDATACOPY_40,2,31008,35350,201.65
RETURNDATACOPY_40,3,30960,35350,95.59
RETURNDATACOPY_40,4,31904,35350,2180.9
RETURNDATACOPY_40,5,30920,35350,158.62
RETURNDATACOPY_40,6,31011,35350,211.06
RETURNDATACOPY_40,7,30973,35350,126.88
RETURNDATACOPY_40,8,31180,35350,192.47
RETURNDATACOPY_40,9,31002,35350,214.06
RETURNDATACOPY_40,10,30904,35350,170.94
RETURNDATACOPY_45,1,31047,35350,180.31
RETURNDATACOPY_45,2,30965,35350,283.37
RETURNDATACOPY_45,3,30833,35350,246.93
RETURNDATACOPY_45,4,31028,35350,352.76
RETURNDATACOPY_45,5,31681,35350,259.06
RETURNDATACOPY_45,6,31294,35350,143.26
RETURNDATACOPY_45,7,30839,35350,35.71
RETURNDATACOPY_45,8,30875,35350,179.28
RETURNDATACOPY_45,9,31179,35350,183.52
RETURNDATACOPY_45,10,30949,35350,245.76
RETURNDATACOPY_5,1,30993,35350,266.84
RETURNDATACOPY_5,2,30875,30300,105.67
RETURNDATACOPY_5,3,30966,35350,139.77
RETURNDATACOPY_5,4,31087,35350,157.16
RETURNDATACOPY_5,5,31065,35350,176.46
RETURNDATACOPY_5,6,30938,35350,176.78
RETURNDATACOPY_5,7,30951,35350,196.84
RETURNDATACOPY_5,8,30989,35350,237.3
RETURNDATACOPY_5,9,30991,35350,320.95
RETURNDATACOPY_5,10,31160,35350,164.11
RETURNDATACOPY_10,1,30969,35350,169.14
RETURNDATACOPY_10,2,30945,35350,186.9
RETURNDATACOPY_10,3,31067,35350,385.37
RETURNDATACOPY_10,4,31363,35350,173.07
RETURNDATACOPY_10,5,31272,35350,233.02
RETURNDATACOPY_10,6,31097,35350,116.94
RETURNDATACOPY_10,7,30964,35350,175.95
RETURNDATACOPY_10,8,31012,35350,325.59
RETURNDATACOPY_10,9,31026,35350,185.88
RETURNDATACOPY_10,10,31456,35350,282.9
RETURNDATACOPY_25,1,31036,35350,151.27
RETURNDATACOPY_25,2,31116,35350,200.96
RETURNDATACOPY_25,3,31106,35350,286.69
RETURNDATACOPY_25,4,31005,35350,218.25
RETURNDATACOPY_25,5,30889,35350,236.84
RETURNDATACOPY_25,6,31027,35350,96.93
RETURNDATACOPY_25,7,30930,35350,316.26
RETURNDATACOPY_25,8,30954,35350,133.39
RETURNDATACOPY_25,9,30974,35350,162.08
RETURNDATACOPY_25,10,31042,35350,219.62
RETURNDATACOPY_15,1,30989,35350,50.02
RETURNDATACOPY_15,2,30977,35350,220.98
RETURNDATACOPY_15,3,30949,35350,278.14
RETURNDATACOPY_15,4,30943,35350,222.78
RETURNDATACOPY_15,5,31138,35350,240.16
RETURNDATACOPY_15,6,31147,35350,187.73
RETURNDATACOPY_15,7,30999,35350,195.71
RETURNDATACOPY_15,8,31118,35350,181.96
RETURNDATACOPY_15,9,30970,35350,234.43
RETURNDATACOPY_15,10,30930,35350,305.7
RETURNDATACOPY_35,1,31282,35350,250.72
RETURNDATACOPY_35,2,31057,35350,236.42
RETURNDATACOPY_35,3,30974,35350,172.59
RETURNDATACOPY_35,4,31058,35350,79.16
RETURNDATACOPY_35,5,30970,35350,199.66
RETURNDATACOPY_35,6,30954,35350,244.0
RETURNDATACOPY_35,7,30987,35350,309.24
RETURNDATACOPY_35,8,30946,35350,159.75
RETURNDATACOPY_35,9,31001,35350,223.55
RETURNDATACOPY_35,10,31073,35350,295.17
RETURNDATACOPY_20,1,31025,35350,173.96
RETURNDATACOPY_20,2,31200,35350,216.39
RETURNDATACOPY_20,3,30941,35350,207.34
RETURNDATACOPY_20,4,30928,35350,217.37
RETURNDATACOPY_20,5,31156,35350,167.9
RETURNDATACOPY_20,6,30984,35350,157.56
RETURNDATACOPY_20,7,30996,35350,108.5
RETURNDATACOPY_20,8,31123,35350,198.12
RETURNDATACOPY_20,9,30974,35350,223.26
RETURNDATACOPY_20,10,31025,35350,62.09
RETURNDATACOPY_0,1,31029,35350,160.34
RETURNDATACOPY_0,2,31056,35350,55.93
RETURNDATACOPY_0,3,30876,35350,236.42
RETURNDATACOPY_0,4,31017,35350,183.4
RETURNDATACOPY_0,5,31038,35350,194.12
RETURNDATACOPY_0,6,31542,35350,247.02
RETURNDATACOPY_0,7,30992,35350,327.65
RETURNDATACOPY_0,8,31097,35350,250.44
RETURNDATACOPY_0,9,31099,35350,180.05
RETURNDATACOPY_0,10,31011,35350,223.88
RETURNDATACOPY_50,1,30986,35350,170.85
RETURNDATACOPY_50,2,31071,35350,193.26
RETURNDATACOPY_50,3,30773,35350,264.55
RETURNDATACOPY_50,4,30925,35350,363.36
RETURNDATACOPY_50,5,31118,35350,186.73
RETURNDATACOPY_50,6,31124,35350,234.61
RETURNDATACOPY_50,7,30996,35350,192.94
RETURNDATACOPY_50,8,31044,35350,256.09
RETURNDATACOPY_50,9,31018,35350,190.48
RETURNDATACOPY_50,10,30825,35350,223.62
RETURNDATACOPY_30,1,31257,35350,489.79
RETURNDATACOPY_30,2,31112,35350,169.54
RETURNDATACOPY_30,3,31089,35350,73.74
RETURNDATACOPY_30,4,30938,35350,255.15
RETURNDATACOPY_30,5,30979,35350,202.04
RETURNDATACOPY_30,6,31101,35350,189.75
RETURNDATACOPY_30,7,31017,35350,266.96
RETURNDATACOPY_30,8,31016,35350,248.26
RETURNDATACOPY_30,9,31345,35350,191.67
RETURNDATACOPY_30,10,31038,35350,156.67
COINBASE_40,1,423,2333100,21.81
COINBASE_40,2,422,2358350,20.45
COINBASE_40,3,422,2413900,25.79
COINBASE_40,4,415,2307850,27.11
COINBASE_40,5,422,2388650,26.29
COINBASE_40,6,427,2343200,22.96
COINBASE_40,7,423,2333100,24.81
COINBASE_40,8,419,2393700,18.74
