program_id,sample_id,total_time_ns,iterations_count,margin_of_error
SWAP8_45,3,70413.59887334514,1421,±6.53%
SWAP8_45,4,67171.82310577044,1489,±4.98%
SWAP8_45,5,68559.33416208395,1459,±6.07%
SWAP8_45,6,69936.21612762239,1430,±5.28%
SWAP8_45,7,66504.82847335492,1504,±4.74%
SWAP8_45,8,66827.14590965786,1497,±5.43%
SWAP8_45,9,68417.56087484503,1462,±4.66%
SWAP8_45,10,66853.57935288372,1496,±5.02%
SWAP8_5,1,60600.872259295975,1651,±5.30%
SWAP8_5,2,63296.455673024626,1580,±5.69%
SWAP8_5,3,60649.69832568981,1649,±5.37%
SWAP8_5,4,61247.667358174185,1633,±5.53%
SWAP8_5,5,63382.40378105443,1578,±5.86%
SWAP8_5,6,61470.78675472234,1637,±5.68%
SWAP8_5,7,63337.276523969376,1579,±5.86%
SWAP8_5,8,59711.230833138994,1675,±4.25%
SWAP8_5,9,61394.38411368411,1629,±5.47%
SWAP8_5,10,62473.59495621633,1601,±4.72%
SWAP8_10,1,63355.63732144801,1579,±6.06%
SWAP8_10,2,64884.749831856454,1542,±6.09%
SWAP8_10,3,61078.9064959292,1638,±4.49%
SWAP8_10,4,61824.411927401205,1618,±5.66%
SWAP8_10,5,64192.24671742117,1558,±5.87%
SWAP8_10,6,62947.35864915173,1597,±5.50%
SWAP8_10,7,61903.26426288869,1616,±5.47%
SWAP8_10,8,63558.15921381134,1574,±5.13%
SWAP8_10,9,62977.46816075835,1596,±5.92%
SWAP8_10,10,63550.3504751901,1574,±5.61%
SWAP8_25,1,63808.71364048548,1568,±5.20%
SWAP8_25,2,64170.994003129505,1559,±5.52%
SWAP8_25,3,65367.6799699372,1530,±5.22%
SWAP8_25,4,63766.11479837625,1569,±5.56%
SWAP8_25,5,66301.29905786634,1509,±5.77%
SWAP8_25,6,62990.861215279154,1588,±4.48%
SWAP8_25,7,65520.32590615023,1527,±5.93%
SWAP8_25,8,66036.99234059147,1515,±5.16%
SWAP8_25,9,63880.03859635666,1566,±5.34%
SWAP8_25,10,64371.936262957985,1554,±5.71%
SWAP8_15,1,62463.13491811758,1601,±5.51%
SWAP8_15,2,65120.02646923065,1536,±6.05%
SWAP8_15,3,62416.36222701331,1603,±4.87%
SWAP8_15,4,62642.54116758228,1597,±5.65%
SWAP8_15,5,64270.210756434266,1556,±5.22%
SWAP8_15,6,62762.35257367717,1594,±5.57%
SWAP8_15,7,63955.14115043309,1564,±5.99%
SWAP8_15,8,64454.8013038242,1552,±5.05%
SWAP8_15,9,62678.11003185454,1596,±5.56%
SWAP8_15,10,65376.93996055454,1530,±6.31%
SWAP8_35,1,65645.26795715172,1524,±4.65%
SWAP8_35,2,66094.11548480875,1513,±5.72%
SWAP8_35,3,67211.93559708135,1488,±5.13%
SWAP8_35,4,66161.02955328726,1512,±5.18%
SWAP8_35,5,66839.01045906918,1497,±5.79%
SWAP8_35,6,66321.3350412384,1508,±4.90%
SWAP8_35,7,65366.23387554892,1530,±5.52%
SWAP8_35,8,69306.83688496189,1443,±6.52%
SWAP8_35,9,64156.31757323907,1559,±4.11%
SWAP8_35,10,64893.17421786279,1541,±5.32%
SWAP8_20,1,63498.830643911206,1575,±5.43%
SWAP8_20,2,67043.72375324648,1492,±6.27%
SWAP8_20,3,62867.39059246838,1591,±4.23%
SWAP8_20,4,63512.67496744792,1575,±5.60%
SWAP8_20,5,67053.27072348096,1492,±5.73%
SWAP8_20,6,63558.05257678486,1574,±5.26%
SWAP8_20,7,63660.01277270399,1571,±5.54%
SWAP8_20,8,65536.78900042492,1526,±4.86%
SWAP8_20,9,64247.89085706688,1557,±5.51%
SWAP8_20,10,65421.84853413434,1529,±6.10%
SWAP8_0,1,60774.296775623196,1646,±6.09%
SWAP8_0,2,62154.217367189915,1619,±5.08%
SWAP8_0,3,58834.663839901186,1700,±5.18%
SWAP8_0,4,61672.72339619779,1622,±5.98%
SWAP8_0,5,59151.28684198976,1691,±4.69%
SWAP8_0,6,59329.927745380155,1686,±5.56%
SWAP8_0,7,61437.330316267085,1628,±5.67%
SWAP8_0,8,59705.35961549674,1675,±5.68%
SWAP8_0,9,61614.55306019668,1623,±5.86%
SWAP8_0,10,59144.22592984227,1691,±4.71%
SWAP8_50,1,67378.60477331912,1485,±3.62%
SWAP8_50,2,67620.23162325949,1479,±5.20%
SWAP8_50,3,70189.76044236569,1425,±5.65%
SWAP8_50,4,67227.28154992544,1488,±3.83%
SWAP8_50,5,68510.6930667407,1460,±5.54%
SWAP8_50,6,70826.58178745519,1412,±5.35%
SWAP8_50,7,66764.86719434506,1498,±4.54%
SWAP8_50,8,67953.69542163351,1472,±5.35%
SWAP8_50,9,70001.04558476206,1429,±5.39%
SWAP8_50,10,66498.0208620112,1504,±4.73%
SWAP8_30,1,64173.59259741821,1559,±5.07%
SWAP8_30,2,65626.25955096066,1524,±5.75%
SWAP8_30,3,65867.68204950832,1519,±4.66%
SWAP8_30,4,63788.71567395268,1568,±5.13%
SWAP8_30,5,65564.00184081391,1526,±5.77%
SWAP8_30,6,64485.63969880823,1551,±5.45%
SWAP8_30,7,64172.20276544459,1559,±5.39%
SWAP8_30,8,66883.2248544948,1496,±5.64%
SWAP8_30,9,63578.16488820129,1573,±4.63%
SWAP8_30,10,65224.07011889854,1541,±5.78%
SWAP9_40,1,65437.20212927669,1529,±4.53%
SWAP9_40,2,67402.905807752,1485,±5.63%
SWAP9_40,3,70097.02707890788,1427,±5.94%
SWAP9_40,4,65853.08132559864,1523,±4.60%
SWAP9_40,5,66345.8776094553,1508,±5.49%
SWAP9_40,6,68192.98451013443,1467,±5.98%
SWAP9_40,7,67407.38469530725,1486,±5.47%
SWAP9_40,8,67443.31262116488,1483,±5.76%
SWAP9_40,9,68324.2506016799,1464,±5.96%
SWAP9_40,10,66697.15372721355,1500,±5.72%
SWAP9_45,1,66838.02684307417,1497,±4.48%
SWAP9_45,2,66776.5048221848,1498,±5.42%
SWAP9_45,3,69952.14715704217,1430,±5.97%
SWAP9_45,4,67367.01939643834,1485,±4.08%
SWAP9_45,5,66721.39132794259,1499,±5.24%
SWAP9_45,6,69017.4194925649,1449,±5.12%
SWAP9_45,7,67254.5320960481,1489,±5.09%
SWAP9_45,8,66856.69026910303,1496,±5.33%
SWAP9_45,9,68042.5994250239,1470,±5.64%
SWAP9_45,10,66291.1012521874,1509,±5.09%
SWAP9_5,1,63324.57337198379,1580,±6.08%
SWAP9_5,2,66297.40599372514,1509,±8.13%
SWAP9_5,3,60483.93480146378,1654,±4.76%
SWAP9_5,4,61871.69081499788,1617,±5.63%
SWAP9_5,5,62885.71840258682,1591,±5.05%
SWAP9_5,6,61659.83526980098,1622,±5.41%
SWAP9_5,7,61884.0208148012,1616,±5.57%
SWAP9_5,8,63373.111197854785,1578,±5.24%
SWAP9_5,9,61656.5275280184,1627,±5.55%
SWAP9_5,10,64396.9288351301,1553,±5.68%
SWAP9_10,1,63360.744522220346,1579,±5.71%
SWAP9_10,2,64653.24988731972,1547,±6.15%
SWAP9_10,3,63096.368350441146,1585,±4.95%
SWAP9_10,4,62050.15916090745,1612,±5.26%
SWAP9_10,5,64415.81318321646,1553,±5.82%
SWAP9_10,6,61902.87492183879,1618,±5.23%
SWAP9_10,7,62280.11571900782,1606,±5.39%
SWAP9_10,8,64517.1626921623,1550,±6.44%
SWAP9_10,9,63034.88449548578,1587,±5.61%
SWAP9_10,10,65277.6972120798,1532,±6.53%
SWAP9_25,1,65250.961592363834,1533,±5.69%
SWAP9_25,2,64468.90978469062,1552,±5.41%
SWAP9_25,3,66305.48536579998,1509,±5.06%
SWAP9_25,4,64774.72077997237,1544,±5.29%
SWAP9_25,5,68400.00256814592,1464,±7.43%
SWAP9_25,6,63892.37424575201,1566,±4.82%
SWAP9_25,7,65567.31157815315,1526,±5.85%
SWAP9_25,8,66910.95868879337,1495,±5.36%
SWAP9_25,9,63534.199812815175,1574,±4.99%
SWAP9_25,10,64220.09547653492,1558,±5.40%
SWAP9_15,1,62611.77206218467,1598,±5.04%
SWAP9_15,2,63625.05905500805,1572,±5.33%
SWAP9_15,3,65686.15137552323,1523,±6.13%
SWAP9_15,4,64236.41001481464,1557,±5.65%
SWAP9_15,5,66716.17952007067,1499,±5.59%
SWAP9_15,6,62638.23872350724,1602,±4.72%
SWAP9_15,7,65124.357740084335,1536,±5.97%
SWAP9_15,8,65819.0827620657,1520,±5.37%
SWAP9_15,9,63466.08660547866,1576,±4.92%
SWAP9_15,10,63846.17185318782,1567,±5.46%
SWAP9_35,1,64107.87044427333,1560,±4.82%
SWAP9_35,2,66691.48763020834,1500,±5.65%
SWAP9_35,3,68086.40990961644,1469,±5.38%
SWAP9_35,4,66544.33544207159,1503,±5.35%
SWAP9_35,5,66477.26673620484,1505,±5.70%
SWAP9_35,6,66779.77456269818,1498,±4.64%
SWAP9_35,7,65715.46396664031,1522,±5.46%
SWAP9_35,8,68958.5795491256,1451,±6.77%
SWAP9_35,9,63632.14487944548,1572,±3.55%
SWAP9_35,10,67188.12203391275,1489,±5.98%
SWAP9_20,1,64503.308805936686,1551,±5.63%
SWAP9_20,2,66016.13362630208,1515,±6.18%
SWAP9_20,3,65809.43559345447,1520,±4.94%
SWAP9_20,4,63967.926727841266,1564,±5.35%
SWAP9_20,5,67786.50361347974,1476,±6.14%
SWAP9_20,6,64864.92429107389,1542,±5.38%
SWAP9_20,7,64712.01118183012,1546,±5.79%
SWAP9_20,8,66402.86084665245,1506,±5.35%
SWAP9_20,9,64033.129983697065,1573,±5.04%
SWAP9_20,10,64901.52149831684,1541,±5.75%
SWAP9_0,1,60562.992788688905,1652,±5.59%
SWAP9_0,2,62763.38641885831,1594,±5.67%
SWAP9_0,3,60219.054477606674,1661,±4.66%
SWAP9_0,4,61931.47074696449,1615,±5.70%
SWAP9_0,5,62041.23892896385,1614,±4.73%
SWAP9_0,6,61444.711333703635,1628,±5.61%
SWAP9_0,7,63984.81294579485,1563,±6.32%
SWAP9_0,8,60983.46244998094,1640,±5.14%
SWAP9_0,9,61576.951313488586,1624,±5.93%
SWAP9_0,10,61926.81752491293,1615,±5.08%
SWAP9_50,1,67458.24730243541,1483,±4.05%
SWAP9_50,2,67010.66361444554,1493,±5.30%
SWAP9_50,3,70877.65375322521,1411,±6.30%
SWAP9_50,4,68743.9174586555,1455,±5.17%
SWAP9_50,5,67665.59564696274,1478,±5.46%
SWAP9_50,6,70132.7277099267,1426,±5.25%
SWAP9_50,7,67569.59348111539,1480,±4.81%
SWAP9_50,8,66160.64606520232,1512,±4.88%
SWAP9_50,9,69081.60151697653,1448,±4.92%
SWAP9_50,10,66854.95121593782,1496,±5.09%
SWAP9_30,1,64875.55695569623,1542,±5.04%
SWAP9_30,2,66325.15985706441,1508,±5.75%
SWAP9_30,3,66825.8768921306,1497,±5.09%
SWAP9_30,4,66381.67595815881,1507,±5.86%
SWAP9_30,5,65289.59448592781,1532,±5.27%
SWAP9_30,6,66464.6440170136,1505,±5.56%
SWAP9_30,7,65241.13956414139,1535,±5.43%
SWAP9_30,8,67415.48419962675,1484,±5.56%
SWAP9_30,9,65327.69532682377,1534,±4.59%
SWAP9_30,10,65846.2504323491,1519,±5.59%
SWAP10_40,1,71882.88918856917,1392,±5.07%
SWAP10_40,2,69270.98725971424,1444,±5.16%
SWAP10_40,3,69382.0524810918,1442,±5.18%
SWAP10_40,4,71229.1836400883,1412,±5.36%
SWAP10_40,5,69114.82214515755,1447,±5.27%
SWAP10_40,6,70613.61610342604,1417,±5.65%
SWAP10_40,7,70873.88501616761,1411,±6.07%
SWAP10_40,8,69797.29492017129,1433,±5.45%
SWAP10_40,9,71995.83335091005,1389,±5.74%
SWAP10_40,10,68146.33922940704,1468,±4.08%
SWAP10_45,1,67874.79488388289,1478,±4.26%
SWAP10_45,2,67756.67867686367,1476,±5.42%
SWAP10_45,3,70945.66399324025,1410,±9.24%
SWAP10_45,4,66544.14762597201,1503,±4.35%
SWAP10_45,5,67386.62719726562,1484,±5.30%
SWAP10_45,6,71540.86526371379,1398,±5.53%
SWAP10_45,7,67538.3212999425,1481,±4.65%
SWAP10_45,8,67971.77895255711,1472,±5.48%
SWAP10_45,9,69475.22027719194,1441,±5.09%
SWAP10_45,10,68221.45782096,1466,±5.12%
SWAP10_5,1,64646.70547455762,1547,±5.19%
SWAP10_5,2,65147.30552832286,1536,±5.67%
SWAP10_5,3,65343.10807440501,1531,±4.51%
SWAP10_5,4,64730.770765384805,1545,±5.71%
SWAP10_5,5,66168.30068921286,1512,±5.45%
SWAP10_5,6,63522.71670386905,1575,±4.53%
SWAP10_5,7,64527.65187909526,1550,±5.68%
SWAP10_5,8,65820.26732595343,1520,±4.71%
SWAP10_5,9,63548.5764228404,1574,±5.04%
SWAP10_5,10,63909.27835775259,1565,±5.35%
SWAP10_10,1,64321.36462049085,1555,±5.32%
SWAP10_10,2,65432.970784239085,1529,±5.90%
SWAP10_10,3,66598.20394096934,1502,±5.21%
SWAP10_10,4,64459.61883387615,1552,±5.46%
SWAP10_10,5,69486.41141255698,1440,±8.42%
SWAP10_10,6,63905.00784682008,1565,±4.47%
SWAP10_10,7,64319.69645705638,1555,±5.56%
SWAP10_10,8,66340.19097851822,1508,±5.81%
SWAP10_10,9,63058.8796069613,1586,±4.55%
SWAP10_10,10,64572.92471800102,1549,±5.58%
SWAP10_25,1,65773.2460077149,1521,±4.98%
SWAP10_25,2,66381.878463654,1507,±5.41%
SWAP10_25,3,68655.8845849911,1457,±5.26%
SWAP10_25,4,65819.3538063451,1520,±4.87%
SWAP10_25,5,66373.71242956049,1507,±5.48%
SWAP10_25,6,67629.56847525513,1479,±5.41%
SWAP10_25,7,66067.2105917685,1514,±5.30%
SWAP10_25,8,66008.73588335396,1515,±5.34%
SWAP10_25,9,67660.72274544887,1478,±6.09%
SWAP10_25,10,65766.53956426436,1521,±5.25%
SWAP10_15,1,63997.27965957144,1563,±5.78%
SWAP10_15,2,63657.61987428932,1572,±5.56%
SWAP10_15,3,64082.03144550018,1561,±5.18%
SWAP10_15,4,62682.13506330524,1596,±5.31%
SWAP10_15,5,65557.1073879577,1526,±5.85%
SWAP10_15,6,62899.12289793386,1590,±4.84%
SWAP10_15,7,63992.598540342085,1563,±5.78%
SWAP10_15,8,65772.72935575125,1521,±5.75%
SWAP10_15,9,62911.64662103233,1590,±5.07%
SWAP10_15,10,64954.75273627738,1540,±6.22%
SWAP10_35,1,65240.39092440273,1533,±4.44%
SWAP10_35,2,66138.81751973795,1512,±5.45%
SWAP10_35,3,68286.76295361828,1465,±5.24%
SWAP10_35,4,65975.09358992362,1516,±5.26%
SWAP10_35,5,65604.89341860912,1525,±5.21%
SWAP10_35,6,66410.59156116421,1506,±4.00%
SWAP10_35,7,65718.72726219868,1522,±5.33%
SWAP10_35,8,66111.05344662663,1513,±5.40%
SWAP10_35,9,65105.189879735306,1536,±4.24%
SWAP10_35,10,65847.9179497845,1519,±5.47%
SWAP10_20,1,65988.79227852129,1516,±5.55%
SWAP10_20,2,65756.88369018635,1521,±5.61%
SWAP10_20,3,67009.04370951158,1493,±5.00%
SWAP10_20,4,65147.181209601484,1535,±5.21%
SWAP10_20,5,65718.6620965424,1522,±5.50%
SWAP10_20,6,66608.91150666299,1502,±3.95%
SWAP10_20,7,65493.07592725472,1527,±5.27%
SWAP10_20,8,66575.35731989425,1513,±5.70%
SWAP10_20,9,66536.57914477035,1503,±5.48%
SWAP10_20,10,65396.75881536188,1541,±5.50%
SWAP10_0,1,63472.60257314305,1576,±5.55%
SWAP10_0,2,65006.18917900219,1539,±5.78%
SWAP10_0,3,61942.8510636368,1615,±3.92%
SWAP10_0,4,61837.03013492014,1618,±4.99%
SWAP10_0,5,66948.30980007269,1494,±6.69%
SWAP10_0,6,61820.95559477364,1618,±4.57%
SWAP10_0,7,64321.45784138866,1555,±5.84%
SWAP10_0,8,64291.2553331233,1556,±4.97%
SWAP10_0,9,62618.29622253151,1597,±5.26%
SWAP10_0,10,63559.346762515386,1574,±5.51%
SWAP10_50,1,68626.01658280822,1458,±4.45%
SWAP10_50,2,67965.04103619119,1472,±5.25%
SWAP10_50,3,71850.7492679289,1392,±6.46%
SWAP10_50,4,67661.07892151292,1478,±3.88%
SWAP10_50,5,68801.95334328254,1454,±5.54%
SWAP10_50,6,70435.88127888423,1420,±4.98%
SWAP10_50,7,67064.27505124989,1492,±4.52%
SWAP10_50,8,68386.25257991391,1463,±5.26%
SWAP10_50,9,70134.54678015153,1426,±4.74%
SWAP10_50,10,68009.41347994827,1471,±5.06%
SWAP10_30,1,67677.21524580567,1478,±5.06%
SWAP10_30,2,67645.93633789722,1479,±5.50%
SWAP10_30,3,70096.79718124509,1427,±5.88%
SWAP10_30,4,67138.99958053693,1490,±5.08%
SWAP10_30,5,67206.62373368458,1488,±5.36%
SWAP10_30,6,69029.17686867829,1449,±4.80%
SWAP10_30,7,67402.58517612344,1484,±5.37%
SWAP10_30,8,67915.97924423478,1473,±5.53%
SWAP10_30,9,68902.51222720816,1452,±4.81%
SWAP10_30,10,66908.61118278376,1495,±4.92%
SWAP11_40,1,65991.12236405426,1516,±4.90%
SWAP11_40,2,66421.43279907713,1506,±5.61%
SWAP11_40,3,68531.49434879402,1466,±6.94%
SWAP11_40,4,65733.94093657607,1522,±5.30%
SWAP11_40,5,67486.94704290021,1482,±5.75%
SWAP11_40,6,68727.42390419901,1457,±5.50%
SWAP11_40,7,65726.07594313352,1522,±5.20%
SWAP11_40,8,67205.39318617954,1488,±5.43%
SWAP11_40,9,69228.73526708478,1445,±7.18%
SWAP11_40,10,67105.2018081798,1491,±5.58%
SWAP11_45,1,66185.85084614002,1520,±4.90%
SWAP11_45,2,66564.45714527975,1503,±5.31%
SWAP11_45,3,68494.56745418695,1464,±4.83%
SWAP11_45,4,66598.58490274685,1502,±4.73%
SWAP11_45,5,66098.77985357372,1513,±5.04%
SWAP11_45,6,68251.06772052098,1469,±4.89%
SWAP11_45,7,67773.49849380451,1476,±5.64%
SWAP11_45,8,68344.61649910347,1464,±5.84%
SWAP11_45,9,68948.82591242301,1451,±6.97%
SWAP11_45,10,66380.84062299115,1507,±5.28%
SWAP11_5,1,60705.050681401226,1648,±5.39%
SWAP11_5,2,62754.92899091809,1594,±5.24%
SWAP11_5,3,60830.34598914376,1644,±4.61%
SWAP11_5,4,62041.45067087178,1612,±5.45%
SWAP11_5,5,62129.467318517076,1610,±4.90%
SWAP11_5,6,62142.51784804445,1610,±5.90%
SWAP11_5,7,64043.03771738206,1562,±5.82%
SWAP11_5,8,60071.176523202885,1665,±4.78%
SWAP11_5,9,62297.09026906628,1613,±5.95%
SWAP11_5,10,62014.447925849054,1613,±4.97%
SWAP11_10,1,61484.329233011296,1627,±5.50%
SWAP11_10,2,65014.13088792945,1539,±6.13%
SWAP11_10,3,61294.817457012105,1632,±5.07%
SWAP11_10,4,62283.45061001713,1606,±5.57%
SWAP11_10,5,63114.46710339856,1585,±5.30%
SWAP11_10,6,61463.982617847745,1627,±5.30%
SWAP11_10,7,64313.76957050091,1555,±6.15%
SWAP11_10,8,61057.89538559314,1638,±3.97%
SWAP11_10,9,61943.05419921875,1615,±5.37%
SWAP11_10,10,63758.85496024041,1569,±5.29%
SWAP11_25,1,63970.85360553869,1564,±5.63%
SWAP11_25,2,63966.019379208454,1564,±5.44%
SWAP11_25,3,65291.23291334346,1532,±5.31%
SWAP11_25,4,65150.22799712439,1535,±5.81%
SWAP11_25,5,68997.60279162177,1450,±7.71%
SWAP11_25,6,62879.05766782635,1591,±4.71%
SWAP11_25,7,64103.126525878906,1560,±5.62%
SWAP11_25,8,66556.47242299255,1503,±6.75%
SWAP11_25,9,63812.55041194868,1580,±5.56%
SWAP11_25,10,64410.035869649975,1553,±5.68%
SWAP11_15,1,62579.44666639845,1602,±5.45%
SWAP11_15,2,66085.73480200421,1514,±8.45%
SWAP11_15,3,61682.568231434474,1622,±4.09%
SWAP11_15,4,62308.19084191248,1605,±5.38%
SWAP11_15,5,64187.16861592637,1558,±5.20%
SWAP11_15,6,63065.38713969272,1588,±5.47%
SWAP11_15,7,62247.14752747987,1607,±5.31%
SWAP11_15,8,63752.40599270024,1577,±4.70%
SWAP11_15,9,61926.35456474942,1615,±5.38%
SWAP11_15,10,65858.05364311174,1519,±6.99%
SWAP11_35,1,65053.83708738492,1541,±4.97%
SWAP11_35,2,65784.86990633154,1533,±5.50%
SWAP11_35,3,67269.64400290801,1487,±5.03%
SWAP11_35,4,64550.29887537803,1550,±5.12%
SWAP11_35,5,65349.6411483635,1531,±5.38%
SWAP11_35,6,66517.5865785107,1509,±4.96%
SWAP11_35,7,64985.42770772417,1539,±5.42%
SWAP11_35,8,67382.47341579861,1485,±5.83%
SWAP11_35,9,63637.39615481622,1572,±3.52%
SWAP11_35,10,65407.23342845609,1529,±5.48%
SWAP11_20,1,64021.27782452885,1562,±5.29%
SWAP11_20,2,65057.47424300533,1538,±5.93%
SWAP11_20,3,64537.38797095514,1550,±5.17%
SWAP11_20,4,63547.46158119987,1574,±5.50%
SWAP11_20,5,66157.6891702319,1512,±5.83%
SWAP11_20,6,62019.15421695791,1613,±4.72%
SWAP11_20,7,63195.51353430491,1583,±5.50%
SWAP11_20,8,64446.08059126078,1552,±5.32%
SWAP11_20,9,62944.28139381096,1589,±5.37%
SWAP11_20,10,64855.13426310354,1543,±5.86%
SWAP11_0,1,61455.99477157033,1636,±5.61%
SWAP11_0,2,63532.76990723276,1574,±6.16%
SWAP11_0,3,60618.6884099787,1650,±5.16%
SWAP11_0,4,61463.677817205746,1627,±5.53%
SWAP11_0,5,62321.80998693058,1608,±4.49%
SWAP11_0,6,61825.8548166018,1618,±5.33%
SWAP11_0,7,63522.57622612847,1575,±6.01%
SWAP11_0,8,60761.517771538965,1646,±4.43%
SWAP11_0,9,61131.16723692505,1636,±5.48%
SWAP11_0,10,63152.20245207199,1584,±5.04%
SWAP11_50,1,70064.20808679918,1428,±4.71%
SWAP11_50,2,68375.5724705496,1463,±5.00%
SWAP11_50,3,69191.5804914419,1446,±5.33%
SWAP11_50,4,69100.0743465529,1448,±4.18%
SWAP11_50,5,68411.34046562393,1462,±5.24%
SWAP11_50,6,72009.32897536167,1389,±5.86%
SWAP11_50,7,67634.43808204182,1479,±4.27%
SWAP11_50,8,68329.48278208247,1464,±5.31%
SWAP11_50,9,71759.58926229601,1394,±6.15%
SWAP11_50,10,67335.68070875041,1486,±3.89%
SWAP11_30,1,65256.674928907785,1533,±5.56%
SWAP11_30,2,65132.39940007527,1536,±5.47%
SWAP11_30,3,66242.39485784872,1510,±4.62%
SWAP11_30,4,64683.29895058986,1547,±5.38%
SWAP11_30,5,65507.25966848003,1528,±5.55%
SWAP11_30,6,65919.65355367039,1517,±6.07%
SWAP11_30,7,64669.14487023776,1547,±5.52%
SWAP11_30,8,67279.23846677717,1487,±5.62%
SWAP11_30,9,63865.57879880319,1566,±4.56%
SWAP11_30,10,65460.40480049493,1528,±5.65%
SWAP12_40,1,66564.84217855736,1507,±4.25%
SWAP12_40,2,66881.33886132423,1499,±5.45%
SWAP12_40,3,69421.39624887503,1441,±5.45%
SWAP12_40,4,65608.69060578894,1525,±4.70%
SWAP12_40,5,66946.46628506212,1494,±5.25%
SWAP12_40,6,68695.07359934377,1456,±4.96%
SWAP12_40,7,66305.2881846292,1509,±5.09%
SWAP12_40,8,69210.15544746161,1445,±6.14%
SWAP12_40,9,68892.68123742306,1452,±4.84%
SWAP12_40,10,67252.40475231958,1487,±5.39%
SWAP12_45,1,66385.48306146835,1507,±4.52%
SWAP12_45,2,68176.0927082002,1467,±5.43%
SWAP12_45,3,71127.50491580449,1406,±5.86%
SWAP12_45,4,67002.54364933491,1493,±4.80%
SWAP12_45,5,68355.50033141715,1463,±5.73%
SWAP12_45,6,70699.52913032945,1419,±5.50%
SWAP12_45,7,66357.5322404949,1507,±4.83%
SWAP12_45,8,69381.13508553342,1450,±5.98%
SWAP12_45,9,68839.76956687136,1453,±5.01%
SWAP12_45,10,67736.13043225287,1477,±5.10%
SWAP12_5,1,62433.707133661046,1602,±5.81%
SWAP12_5,2,65348.53984451543,1531,±7.36%
SWAP12_5,3,61360.9688413655,1630,±4.22%
SWAP12_5,4,62409.403914596165,1603,±5.69%
SWAP12_5,5,64523.5320060484,1550,±5.43%
SWAP12_5,6,62442.460458972186,1602,±5.61%
SWAP12_5,7,63722.61776286325,1570,±6.08%
SWAP12_5,8,64958.775507939325,1540,±5.39%
SWAP12_5,9,62312.816013799646,1605,±5.62%
SWAP12_5,10,64497.91264487881,1551,±5.66%
SWAP12_10,1,63604.821691979894,1573,±5.55%
SWAP12_10,2,64165.3074370966,1559,±5.75%
SWAP12_10,3,65663.99679134028,1528,±6.47%
SWAP12_10,4,63294.98773888696,1580,±5.46%
SWAP12_10,5,67205.32653152301,1488,±6.09%
SWAP12_10,6,63441.17847526863,1585,±4.85%
SWAP12_10,7,63221.94230842831,1582,±5.42%
SWAP12_10,8,65029.23357781259,1538,±5.25%
SWAP12_10,9,62989.90994316505,1588,±5.33%
SWAP12_10,10,63832.02801712319,1567,±5.66%
SWAP12_25,1,64687.27733616996,1546,±4.32%
SWAP12_25,2,65543.00236298917,1538,±5.65%
SWAP12_25,3,66380.26854496724,1507,±5.29%
SWAP12_25,4,63765.336784912266,1569,±4.95%
SWAP12_25,5,65297.059539715236,1532,±5.56%
SWAP12_25,6,66602.56722319458,1502,±4.84%
SWAP12_25,7,65734.81315382208,1522,±5.81%
SWAP12_25,8,68479.77426099418,1461,±6.86%
SWAP12_25,9,63900.74030315139,1569,±3.97%
SWAP12_25,10,64048.88431485576,1562,±5.31%
SWAP12_15,1,63443.58726022512,1577,±5.02%
SWAP12_15,2,65517.71245024577,1529,±5.48%
SWAP12_15,3,62756.65206622,1594,±4.09%
SWAP12_15,4,64592.16752414385,1554,±5.71%
SWAP12_15,5,67604.04947641733,1480,±6.59%
SWAP12_15,6,63079.99754012158,1586,±4.55%
SWAP12_15,7,64258.8375927013,1557,±5.51%
SWAP12_15,8,66067.73467170987,1514,±5.27%
SWAP12_15,9,63635.6441119245,1572,±5.19%
SWAP12_15,10,64479.51818249889,1552,±5.43%
SWAP12_35,1,65817.03989129317,1520,±4.84%
SWAP12_35,2,67920.75473762093,1473,±6.01%
SWAP12_35,3,69503.75236845248,1439,±5.95%
SWAP12_35,4,65735.98112289289,1522,±5.14%
SWAP12_35,5,66676.13030115339,1501,±5.55%
SWAP12_35,6,66868.94523906197,1496,±4.68%
SWAP12_35,7,66262.26159910492,1510,±5.53%
SWAP12_35,8,68651.36290143906,1481,±6.41%
SWAP12_35,9,65138.419469197586,1536,±4.10%
SWAP12_35,10,66215.28852103959,1515,±5.47%
SWAP12_20,1,64319.22053984124,1555,±4.85%
SWAP12_20,2,64488.62062278369,1551,±5.48%
SWAP12_20,3,66144.54965742808,1512,±6.30%
SWAP12_20,4,64907.041793516284,1541,±5.59%
SWAP12_20,5,64566.541441491994,1549,±5.54%
SWAP12_20,6,65299.73879184176,1532,±4.46%
SWAP12_20,7,65285.012865191035,1532,±5.74%
SWAP12_20,8,67552.75584651681,1481,±5.77%
SWAP12_20,9,62876.22361869501,1591,±4.34%
SWAP12_20,10,65418.759851848634,1529,±5.75%
SWAP12_0,1,60869.90068543632,1643,±5.70%
SWAP12_0,2,62902.30421150256,1590,±5.61%
SWAP12_0,3,60864.22269233135,1651,±5.65%
SWAP12_0,4,60682.06064909408,1648,±5.47%
SWAP12_0,5,62570.82120264375,1599,±5.70%
SWAP12_0,6,60630.95555160985,1650,±5.58%
SWAP12_0,7,63322.748111773144,1580,±6.09%
SWAP12_0,8,60128.76675679134,1664,±5.13%
SWAP12_0,9,61759.425975658276,1620,±5.93%
